,Trustee_Conservative_Benchmark,Trustee_Conservative_EqualWeight,Trustee_Conservative_MeanVariance,Trustee_Conservative_MaxSharpe,Market_Balanced_Benchmark,Market_Balanced_EqualWeight,Market_Balanced_MeanVariance,Market_Balanced_MaxSharpe,Kelly_Growth_Benchmark,Kelly_Growth_EqualWeight,Kelly_Growth_MeanVariance,Kelly_Growth_MaxSharpe
2025-12-15,-0.004863554386628111,-0.004589646802044767,-0.004758576951841564,-0.004109896356094267,-0.006339155130480889,-0.004589646802044767,-0.006526989305005948,-0.0044684305097394406,-0.00663941834747972,-0.004589646802044767,-0.0076814400634953595,-0.004159332780709679
2025-12-16,-0.0040851979267827465,-0.0061806230361916015,-0.005440498672088623,-0.004931104688587262,-0.005757934661987596,-0.0061806230361916015,-0.0065566413728757045,-0.0056957445296687,-0.006859755340284046,-0.0061806230361916015,-0.00649448426072563,-0.005690159141263584
2025-12-17,-0.0012547038202057603,-0.0003165660149748728,-0.0007178653878257002,-0.0005349329001034242,-0.0006780901662672978,-0.0003165660149748728,-0.0006247649171358116,-0.0004487822686500831,9.294547247473695e-05,-0.0003165660149748728,-0.001193421608612244,-0.00029190736129824923
2025-12-18,-0.0052299072719939055,-0.0045223425687297425,-0.0063956565297775825,-0.005499985076846237,-0.0057099817943608855,-0.0045223425687297425,-0.007334125175703976,-0.005577355134432471,-0.00572243126738492,-0.0045223425687297425,-0.007326869544807657,-0.00550337968925485
2025-12-19,0.004410361848415922,0.004735049671470648,0.004479243229940755,0.003618438868679963,0.005705535587093635,0.004735049671470648,0.006221958917624892,0.0038312263403788016,0.006109787846613202,0.004735049671470648,0.006964442859592523,0.003792125355286169
2025-12-22,0.0041856546939316175,0.007381850970046289,0.005697130169719733,0.004671021756003535,0.007131907164409812,0.007381850970046289,0.007646137095122851,0.005445223178064396,0.008358382413289567,0.007381850970046289,0.0077148521003236326,0.005175059170410057
2025-12-23,0.012068225873876681,0.014759816262982506,0.011901352765851803,0.011250445459226155,0.013201736581816226,0.014759816262982506,0.01145844080891778,0.011402304968803456,0.012675565657436216,0.014759816262982506,0.011922778106843168,0.011072021131800946
2025-12-24,0.005648335538411153,0.0054913383694903395,0.005818377118923523,0.005592310229585173,0.005009036006428991,0.0054913383694903395,0.006461899840403795,0.005389330377734369,0.0047113884241380966,0.0054913383694903395,0.006383303135113261,0.0053855423162845195
2025-12-29,0.0016366136400107756,0.0015430747339491013,0.0025342658039100296,0.0024738656362703892,0.0010641994971649638,0.0015430747339491013,0.0019320478144151387,0.0026110047762575306,0.0010458738573431159,0.0015430747339491013,0.0011079536767855114,0.0027996659712694605
2025-12-30,-0.004312231338311601,-0.006728297387649018,-0.00613590426649413,-0.005912850162832051,-0.004771461431498425,-0.006728297387649018,-0.005213075022466485,-0.006021643886487182,-0.005066292766953695,-0.006728297387649018,-0.003550027609128037,-0.006070905892414991
2025-12-31,0.00042380315713685945,0.00017607290129340036,-0.00012672027186977353,0.00019166127674652422,9.602343029180282e-05,0.00017607290129340036,-7.527797798301261e-05,9.374104079995504e-05,0.00020293034636553742,0.00017607290129340036,-0.000101066688429019,0.00022717369898339612
2026-01-02,-0.003226593094710517,-0.0007498829679992713,-0.0028422057891911434,-0.0027120549115196013,-0.001990493931084192,-0.0007498829679992713,-0.002767135601352222,-0.002134971115858697,-0.0012005014334172115,-0.0007498829679992713,-0.0025569111353449525,-0.002236601888126022
2026-01-05,0.0032843209427610986,0.004616823403896797,0.003997096550196977,0.004322313409668377,0.004039621942278471,0.004616823403896797,0.004021106447621214,0.004970555903376805,0.005187210213474902,0.004616823403896797,0.0035129010759444856,0.0051444235536861616
2026-01-06,0.004178866524485736,0.003842662531711616,0.005630539010891278,0.005361237984755629,0.003274638750254244,0.003842662531711616,0.0057651836165284465,0.005350638081687897,0.0032107629349218403,0.003842662531711616,0.004027504131147497,0.0055260772714760265
